"CASING_ID","PIPE_ID","WELL_ID","LAYER","MATERIAL","DEPTH_FROM","DEPTH_TO","CASING_DIAMETER","CASING_DIAMETER_UOM","CASING_DEPTH_UOM"
930084980,10597099,"1526841",1,"1",,21.00,6.00,"inch","ft"
930084981,10597100,"1526842",1,"1",,119.00,6.00,"inch","ft"
930084982,10597101,"1526843",1,"1",,63.00,6.00,"inch","ft"
930084983,10597102,"1526844",1,"1",,22.00,6.00,"inch","ft"
930084984,10597103,"1526845",1,"1",,42.00,6.00,"inch","ft"
930084985,10597104,"1526846",1,"1",,22.00,6.00,"inch","ft"
930084986,10597105,"1526847",1,"1",,22.00,6.00,"inch","ft"
930084987,10597106,"1526848",1,"1",,21.00,6.00,"inch","ft"
930084988,10597107,"1526849",1,"1",,22.00,6.00,"inch","ft"
930084989,10597108,"1526850",1,"1",,65.00,6.00,"inch","ft"
930084990,10597109,"1526851",1,,,,6.00,"inch","ft"
930084991,10597110,"1526852",1,"1",,10.00,6.00,"inch","ft"
930084992,10597111,"1526853",1,"1",,10.00,6.00,"inch","ft"
930084993,10597112,"1526854",1,"1",,21.00,6.00,"inch","ft"
930084994,10597113,"1526855",1,"1",,25.00,6.00,"inch","ft"
930084995,10597114,"1526856",1,"1",,21.00,6.00,"inch","ft"
930084996,10597114,"1526856",3,"4",,,6.00,"inch","ft"
930084997,10597115,"1526857",1,,,21.00,6.00,"inch","ft"
930084998,10597116,"1526858",1,"1",,21.00,6.00,"inch","ft"
930084999,10597117,"1526859",1,"1",,21.00,6.00,"inch","ft"
