"WELL_ID","AUDIT_NO","TAG","FINAL_STA","DATA_SRC","CONTRACTOR","DATE_RECEIVED","FORMVERSION","COUNTY","MUNIC_CODE","CONREG","CONN","LOT","STREET","CITY","SITE","OWNER","USE_2ND","USE_1ST","selected_flag","data_entry_status","ABANDONMENT_REC"
"1500228",,,"1","1","3517",11/23/1960 0:00:00,1,"15","15001","CON"," 10","024","  ",,,,"0","1",1,,
"1500229",,,"1","1","3517",3/2/1961 0:00:00,1,"15","15001","CON"," 10","024","  ",,,,"0","1",1,,
"1500230",,,"1","1","4806",8/21/1961 0:00:00,1,"15","15001","CON"," 10","024","  ",,,,"0","7",1,,
"1500231",,,"1","1","4806",8/21/1961 0:00:00,1,"15","15001","CON"," 10","024","  ",,,,"0","1",1,,
"1500232",,,"1","1","3517",1/8/1962 0:00:00,1,"15","15001","CON"," 10","024","  ",,,,"0","1",1,,
"1500233",,,"1","1","3701",6/1/1962 0:00:00,1,"15","15001","CON"," 10","024","  ",,,,"0","1",1,,
"1500234",,,"1","1","4806",9/4/1963 0:00:00,1,"15","15001","CON"," 10","024","  ",,,,"0","1",1,,
"1500235",,,"1","1","1802",1/19/1965 0:00:00,1,"15","15001","CON"," 10","024","  ",,,,"0","1",1,,
"1500236",,,"1","1","4806",1/26/1965 0:00:00,1,"15","15001","CON"," 10","024","  ",,,,"0","1",1,,
"1500237",,,"1","1","4306",1/26/1965 0:00:00,1,"15","15001","CON"," 10","024","  ",,,,"0","1",1,,
"1500238",,,"1","1","1802",5/17/1965 0:00:00,1,"15","15001","CON"," 10","024","  ",,,,"0","1",1,,
"1500239",,,"1","1","4306",11/30/1965 0:00:00,1,"15","15001","CON"," 10","024","  ",,,,"0","1",1,,
"1500240",,,"1","1","1802",5/17/1966 0:00:00,1,"15","15001","CON"," 10","024","  ",,,,"0","1",1,,
"1500241",,,"1","1","1802",12/14/1966 0:00:00,1,"15","15001","CON"," 10","024","  ",,,,"0","1",1,,
"1500242",,,"1","1","4806",7/31/1967 0:00:00,1,"15","15001","CON"," 10","024","  ",,,,"0","1",1,,
"1500243",,,"1","1","4806",7/31/1967 0:00:00,1,"15","15001","CON"," 10","024","  ",,,,"0","1",1,,
"1500244",,,"1","1","1703",2/14/1968 0:00:00,1,"15","15001","CON"," 10","024","  ",,,,"0","1",1,,
"1500245",,,"1","1","3517",10/25/1960 0:00:00,1,"15","15001","CON"," 10","025","  ",,,,"0","7",1,,
"1500246",,,"1","1","3517",11/23/1960 0:00:00,1,"15","15001","CON"," 10","025","  ",,,,"0","7",1,,
"1500247",,,"1","1","3517",1/3/1961 0:00:00,1,"15","15001","CON"," 10","025","  ",,,,"0","7",1,,
"1500248",,,"1","1","3503",11/16/1961 0:00:00,1,"15","15001","CON"," 10","025","  ",,,,"0","7",1,,
"1500249",,,"1","1","3503",11/16/1961 0:00:00,1,"15","15001","CON"," 10","025","  ",,,,"0","7",1,,
"1500250",,,"1","1","3503",11/16/1961 0:00:00,1,"15","15001","CON"," 10","025","  ",,,,"0","7",1,,
"1500251",,,"1","1","3503",11/16/1961 0:00:00,1,"15","15001","CON"," 10","025","  ",,,,"0","7",1,,
"1500252",,,"1","1","3517",11/23/1960 0:00:00,1,"15","15001","CON"," 10","026","  ",,,,"0","7",1,,
"1500253",,,"5","1","3517",1/3/1961 0:00:00,1,"15","15001","CON"," 10","026","  ",,,,"0","9",1,,
"1500254",,,"1","1","3517",1/3/1961 0:00:00,1,"15","15001","CON"," 10","026","  ",,,,"0","7",1,,
"1500255",,,"1","1","3503",11/16/1961 0:00:00,1,"15","15001","CON"," 10","026","  ",,,,"0","7",1,,
"1500256",,,"1","1","1603",8/27/1963 0:00:00,1,"15","15001","CON"," 10","027","  ",,,,"0","1",1,,
"1500257",,,"1","1","1603",6/20/1967 0:00:00,1,"15","15001","CON"," 10","027","  ",,,,"0","1",1,,
"1500258",,,"1","1","3517",10/25/1960 0:00:00,1,"15","15001","CON"," 10","027","  ",,,,"0","7",1,,
"1500259",,,"1","1","3517",10/25/1960 0:00:00,1,"15","15001","CON"," 10","027","  ",,,,"0","7",1,,
"1500260",,,"1","1","3517",10/25/1960 0:00:00,1,"15","15001","CON"," 10","027","  ",,,,"0","7",1,,
"1500261",,,"1","1","3503",11/16/1961 0:00:00,1,"15","15001","CON"," 10","027","  ",,,,"0","7",1,,
"1500262",,,"1","1","1802",8/24/1965 0:00:00,1,"15","15001",,,"C","  ",,,,"0","1",1,,
"1500263",,,"1","1","1802",4/25/1961 0:00:00,1,"15","15001",,,"D","  ",,,,"0","1",1,,
"1500264",,,"1","1","4806",3/24/1964 0:00:00,1,"15","15001",,,"D","  ",,,,"0","1",1,,
"1500265",,,"1","1","4306",11/30/1965 0:00:00,1,"15","15001",,,"D","  ",,,,"0","1",1,,
"1500266",,,"1","1","4806",11/30/1965 0:00:00,1,"15","15001","CON"," 11","013","  ",,,,"0","1",1,,
"1500267",,,"1","1","1802",8/24/1967 0:00:00,1,"15","15001","CON"," 11","020","  ",,,,"1","2",1,,
"1500268",,,"1","1","4501",2/24/1948 0:00:00,1,"15","15001","CON"," 11","021","  ",,,,"0","2",1,,
"1500269",,,"1","1","4806",10/26/1959 0:00:00,1,"15","15001","CON"," 11","021","  ",,,,"0","1",1,,
"1500270",,,"1","1","3902",2/27/1962 0:00:00,1,"15","15001","CON"," 11","022","  ",,,,"1","2",1,,
"1500271",,,"1","1","1802",9/21/1964 0:00:00,1,"15","15001","CON"," 11","023","  ",,,,"0","1",1,,
"1500272",,,"1","1","3517",6/3/1960 0:00:00,1,"15","15001","CON"," 11","024","  ",,,,"0","5",1,,
"1500273",,,"1","1","3517",5/31/1962 0:00:00,1,"15","15001","CON"," 11","024","  ",,,,"0","1",1,,
"1500274",,,"1","1","1802",7/6/1964 0:00:00,1,"15","15001","CON"," 11","024","  ",,,,"1","2",1,,
"1500275",,,"1","1","4806",11/30/1965 0:00:00,1,"15","15001","CON"," 11","024","  ",,,,"0","5",1,,
"1500276",,,"1","1","3504",10/30/1967 0:00:00,1,"15","15001","CON"," 11","024","  ",,,,"0","1",1,,
"1500277",,,"1","1","3517",1/3/1961 0:00:00,1,"15","15001","CON"," 11","025","  ",,,,"0","2",1,,
"1500278",,,"1","1","1802",9/5/1962 0:00:00,1,"15","15001",,,"B","  ",,,,"0","7",1,,
"1500279",,,"1","1","4825",6/1/1962 0:00:00,1,"15","15001","CON"," 12","003","  ",,,,"1","2",1,,
"1500280",,,"1","1","4806",2/16/1953 0:00:00,1,"15","15001","CON"," 12","010","  ",,,,"0","2",1,,
"1500281",,,"1","1","4806",10/2/1962 0:00:00,1,"15","15001","CON"," 12","010","  ",,,,"0","1",1,,
"1500282",,,"1","1","3517",9/1/1960 0:00:00,1,"15","15001","CON"," 12","021","  ",,,,"0","1",1,,
"1500283",,,"1","1","1802",11/30/1965 0:00:00,1,"15","15001","CON"," 12","021","  ",,,,"1","2",1,,
"1500284",,,"1","1","1802",12/11/1966 0:00:00,1,"15","15001","CON"," 12","021","  ",,,,"0","1",1,,
"1500285",,,"1","1","3517",5/31/1962 0:00:00,1,"15","15001","CON"," 12","025","  ",,,,"0","1",1,,
"1500286",,,"1","1","1301",10/26/1961 0:00:00,1,"15","15002","RF"," 01","009","  ",,,,"0","1",1,,
"1500287",,,"1","1","1628",6/1/1962 0:00:00,1,"15","15002","RF"," 01","011","  ",,,,"0","1",1,,
"1500288",,,"1","1","1503",5/17/1965 0:00:00,1,"15","15002","RF"," 01","015","  ",,,,"0","1",1,,
"1500289",,,"1","1","1802",5/17/1966 0:00:00,1,"15","15002","RF"," 01","016","  ",,,,"0","1",1,,
"1500290",,,"1","1","3725",7/23/1951 0:00:00,1,"15","15002","RF"," 01","017","  ",,,,"1","2",1,,
"1500291",,,"1","1","1802",1/30/1956 0:00:00,1,"15","15002","RF"," 01","018","  ",,,,"0","1",1,,
"1500292",,,"1","1","1802",1/30/1956 0:00:00,1,"15","15002","RF"," 01","017","  ",,,,"0","1",1,,
"1500293",,,"1","1","1301",10/6/1958 0:00:00,1,"15","15002","BF",,"017","  ",,,,"0","1",1,,
"1500294",,,"1","1","1802",8/18/1958 0:00:00,1,"15","15002","RF"," 01","017","  ",,,,"0","1",1,,
"1500295",,,"1","1","1301",4/8/1959 0:00:00,1,"15","15002","BF",,"017","  ",,,,"0","1",1,,
"1500296",,,"1","1","1107",12/5/1960 0:00:00,1,"15","15002","BF",,"018","  ",,,,"0","1",1,,
"1500297",,,"1","1","1301",11/7/1956 0:00:00,1,"15","15002","BF",,"018","  ",,,,"0","1",1,,
"1500298",,,"1","1","3718",1/22/1957 0:00:00,1,"15","15002","BF",,"018","  ",,,,"0","1",1,,
"1500299",,,"1","1","1802",1/22/1957 0:00:00,1,"15","15002","BF",,"018","  ",,,,"0","1",1,,
"1500300",,,"1","1","1603",10/3/1957 0:00:00,1,"15","15002","BF",,"018","  ",,,,"0","1",1,,
"1500301",,,"1","1","1603",10/3/1957 0:00:00,1,"15","15002","BF",,"018","  ",,,,"0","1",1,,
"1500302",,,"1","1","3718",8/19/1957 0:00:00,1,"15","15002","BF",,"018","  ",,,,"0","1",1,,
"1500303",,,"1","1","1301",5/20/1958 0:00:00,1,"15","15002","BF",,"018","  ",,,,"0","1",1,,
"1500304",,,"1","1","1301",10/6/1958 0:00:00,1,"15","15002","BF",,"018","  ",,,,"0","1",1,,
"1500305",,,"1","1","1603",8/5/1958 0:00:00,1,"15","15002","BF",,"018","  ",,,,"0","1",1,,
"1500306",,,"1","1","1603",8/5/1958 0:00:00,1,"15","15002","BF",,"018","  ",,,,"0","1",1,,
"1500307",,,"1","1","1603",8/5/1958 0:00:00,1,"15","15002","BF",,"018","  ",,,,"0","1",1,,
"1500308",,,"1","1","1603",11/3/1958 0:00:00,1,"15","15002","BF",,"018","  ",,,,"0","1",1,,
"1500309",,,"1","1","1603",12/12/1958 0:00:00,1,"15","15002","BF",,"018","  ",,,,"0","1",1,,
"1500310",,,"1","1","1301",6/1/1959 0:00:00,1,"15","15002","BF",,"018","  ",,,,"0","1",1,,
"1500311",,,"1","1","1802",8/18/1959 0:00:00,1,"15","15002","BF",,"018","  ",,,,"0","1",1,,
"1500312",,,"1","1","1632",9/7/1960 0:00:00,1,"15","15002","BF",,"018","  ",,,,"0","1",1,,
"1500313",,,"1","1","1628",9/12/1961 0:00:00,1,"15","15002","BF",,"018","  ",,,,"0","1",1,,
"1500314",,,"1","1","1802",11/14/1961 0:00:00,1,"15","15002","BF",,"018","  ",,,,"0","1",1,,
"1500315",,,"1","1","3725",8/14/1951 0:00:00,1,"15","15002","BF",,"019","  ",,,,"0","1",1,,
"1500316",,,"1","1","3725",8/14/1951 0:00:00,1,"15","15002","BF",,"019","  ",,,,"0","1",1,,
"1500317",,,"1","1","3601",12/13/1951 0:00:00,1,"15","15002","BF",,"020","  ",,,,"1","2",1,,
"1500318",,,"1","1","3113",11/16/1955 0:00:00,1,"15","15002","BF",,"020","  ",,,,"0","1",1,,
"1500319",,,"1","1","3718",1/22/1957 0:00:00,1,"15","15002","BF",,"020","  ",,,,"0","1",1,,
"1500320",,,"1","1","1503",12/3/1963 0:00:00,1,"15","15002","BF",,"020","  ",,,,"0","7",1,,
"1500321",,,"1","1","1503",3/17/1964 0:00:00,1,"15","15002","BF",,"020","  ",,,,"0","1",1,,
"1500322",,,"1","1","3113",12/9/1954 0:00:00,1,"15","15002","BF",,"021","  ",,,,"0","1",1,,
"1500323",,,"1","1","3601",12/14/1954 0:00:00,1,"15","15002","BF",,"021","  ",,,,"0","1",1,,
"1500324",,,"1","1","1503",12/3/1963 0:00:00,1,"15","15002","BF",,"021","  ",,,,"0","1",1,,
"1500325",,,"1","1","1301",8/8/1967 0:00:00,1,"15","15002","BF",,"021","  ",,,,"0","1",1,,
"1500326",,,"1","1","3601",8/14/1957 0:00:00,1,"15","15002","BF",,"022","  ",,,,"0","1",1,,
"1500327",,,"1","1","3601",8/14/1957 0:00:00,1,"15","15002","BF",,"022","  ",,,,"0","1",1,,
"1500328",,,"1","1","3601",11/26/1957 0:00:00,1,"15","15002","BF",,"022","  ",,,,"0","1",1,,
"1500329",,,"1","1","3601",11/26/1957 0:00:00,1,"15","15002","BF",,"022","  ",,,,"0","1",1,,
"1500330",,,"1","1","3601",11/26/1957 0:00:00,1,"15","15002","BF",,"022","  ",,,,"0","1",1,,
"1500331",,,"1","1","1603",1/17/1958 0:00:00,1,"15","15002","BF",,"022","  ",,,,"1","2",1,,
"1500332",,,"1","1","1301",7/4/1961 0:00:00,1,"15","15002","BF",,"022","  ",,,,"0","1",1,,
"1500333",,,"3","1","1802",11/14/1961 0:00:00,1,"15","15002","BF",,"022","  ",,,,"0","9",1,,
"1500334",,,"1","1","1603",10/3/1957 0:00:00,1,"15","15002","BF",,"023","  ",,,,"0","1",1,,
"1500335",,,"1","1","1802",2/20/1962 0:00:00,1,"15","15002","BF",,"023","  ",,,,"0","1",1,,
"1500336",,,"1","1","1503",7/6/1964 0:00:00,1,"15","15002","BF",,"023","  ",,,,"0","7",1,,
"1500337",,,"1","1","1503",7/6/1964 0:00:00,1,"15","15002","BF",,"023","  ",,,,"0","7",1,,
"1500338",,,"1","1","1503",7/6/1964 0:00:00,1,"15","15002","BF",,"023","  ",,,,"0","7",1,,
"1500339",,,"1","1","3601",10/6/1958 0:00:00,1,"15","15002","BF",,"024","  ",,,,"0","1",1,,
"1500340",,,"1","1","3601",9/8/1959 0:00:00,1,"15","15002","BF",,"024","  ",,,,"0","1",1,,
"1500341",,,"1","1","3601",9/8/1959 0:00:00,1,"15","15002","BF",,"024","  ",,,,"0","1",1,,
"1500342",,,"1","1","3601",9/8/1959 0:00:00,1,"15","15002","BF",,"024","  ",,,,"0","1",1,,
"1500343",,,"1","1","4825",12/6/1960 0:00:00,1,"15","15002","BF",,"024","  ",,,,"0","1",1,,
"1500344",,,"1","1","1603",5/25/1961 0:00:00,1,"15","15002","BF",,"024","  ",,,,"0","1",1,,
"1500345",,,"1","1","1628",6/1/1962 0:00:00,1,"15","15002","BF",,"024","  ",,,,"0","1",1,,
"1500346",,,"1","1","3601",12/3/1963 0:00:00,1,"15","15002","BF",,"024","  ",,,,"0","1",1,,
"1500347",,,"1","1","1503",1/19/1965 0:00:00,1,"15","15002","BF",,"024","  ",,,,"0","7",1,,
"1500348",,,"1","1","1503",1/19/1965 0:00:00,1,"15","15002","BF",,"024","  ",,,,"0","1",1,,
"1500349",,,"1","1","1503",11/30/1965 0:00:00,1,"15","15002","BF",,"024","  ",,,,"0","1",1,,
"1500350",,,"1","1","3601",4/27/1950 0:00:00,1,"15","15002","BF",,"025","  ",,,,"0","1",1,,
"1500351",,,"1","1","3601",7/23/1956 0:00:00,1,"15","15002","BF",,"025","  ",,,,"0","1",1,,
"1500352",,,"1","1","3601",8/5/1958 0:00:00,1,"15","15002","BF",,"025","  ",,,,"0","1",1,,
"1500353",,,"1","1","3601",6/27/1960 0:00:00,1,"15","15002","BF",,"025","  ",,,,"0","1",1,,
"1500354",,,"1","1","1301",8/26/1963 0:00:00,1,"15","15002","BF",,"025","  ",,,,"0","1",1,,
"1500355",,,"1","1","3601",5/25/1961 0:00:00,1,"15","15002","BF",,"026","  ",,,,"0","1",1,,
"1500356",,,"1","1","1628",9/12/1961 0:00:00,1,"15","15002","BF",,"026","  ",,,,"0","1",1,,
"1500357",,,"1","1","3504",9/22/1965 0:00:00,1,"15","15002","BF",,"026","  ",,,,"0","1",1,,
"1500358",,,"1","1","3504",12/14/1966 0:00:00,1,"15","15002","BF",,"026","  ",,,,"0","1",1,,
"1500359",,,"1","1","1603",9/5/1962 0:00:00,1,"15","15002","BF",,"027","  ",,,,"0","1",1,,
"1500360",,,"1","1","3504",2/16/1968 0:00:00,1,"15","15002","BF",,"027","  ",,,,"0","1",1,,
"1500361",,,"1","1","3601",12/13/1951 0:00:00,1,"15","15002","BF",,"029","  ",,,,"0","1",1,,
"1500362",,,"1","1","1503",5/17/1965 0:00:00,1,"15","15002","BF",,"029","  ",,,,"0","1",1,,
"1500363",,,"1","1","3601",8/31/1955 0:00:00,1,"15","15002","BF",,"030","  ",,,,"0","1",1,,
"1500364",,,"1","1","3601",8/31/1955 0:00:00,1,"15","15002","BF",,"030","  ",,,,"0","1",1,,
"1500365",,,"1","1","3601",8/31/1955 0:00:00,1,"15","15002","BF",,"030","  ",,,,"0","1",1,,
"1500366",,,"1","1","3601",8/31/1955 0:00:00,1,"15","15002","BF",,"030","  ",,,,"0","1",1,,
"1500367",,,"1","1","3601",8/31/1955 0:00:00,1,"15","15002","BF",,"030","  ",,,,"0","1",1,,
"1500368",,,"1","1","3601",8/31/1955 0:00:00,1,"15","15002","BF",,"030","  ",,,,"0","1",1,,
"1500369",,,"1","1","3601",8/31/1955 0:00:00,1,"15","15002","BF",,"030","  ",,,,"0","1",1,,
"1500370",,,"1","1","3601",1/30/1956 0:00:00,1,"15","15002","BF",,"030","  ",,,,"0","1",1,,
"1500371",,,"1","1","3601",1/30/1956 0:00:00,1,"15","15002","BF",,"030","  ",,,,"0","1",1,,
"1500372",,,"1","1","3601",1/30/1956 0:00:00,1,"15","15002","BF",,"030","  ",,,,"0","1",1,,
"1500373",,,"1","1","1603",11/5/1956 0:00:00,1,"15","15002","BF",,"030","  ",,,,"0","1",1,,
"1500374",,,"1","1","3601",10/6/1958 0:00:00,1,"15","15002","BF",,"030","  ",,,,"0","1",1,,
"1500375",,,"1","1","1603",12/12/1958 0:00:00,1,"15","15002","BF",,"030","  ",,,,"0","1",1,,
"1500376",,,"1","1","1802",12/3/1963 0:00:00,1,"15","15002","LI",,,"  ",,,,"0","1",1,,
"1500377",,,"1","1","1107",2/26/1948 0:00:00,1,"15","15504","JG",,"005","  ",,,,"0","1",1,,
"1500378",,,"1","1","2311",6/17/1949 0:00:00,1,"15","15504","JG",,"005","  ",,,,"0","9",1,,
"1500379",,,"1","1","2311",3/8/1951 0:00:00,1,"15","15504","JG",,"005","  ",,,,"0","1",1,,
"1500380",,,"1","1","2311",4/14/1948 0:00:00,1,"15","15504","JG",,"006","  ",,,,"0","9",1,,
"1500381",,,"1","1","1107",2/25/1949 0:00:00,1,"15","15504","JG",,"006","  ",,,,"0","1",1,,
"1500382",,,"1","1","1107",3/23/1949 0:00:00,1,"15","15504","JG",,"006","  ",,,,"0","1",1,,
"1500383",,,"1","1","1107",1/13/1950 0:00:00,1,"15","15504","JG",,"006","  ",,,,"0","1",1,,
"1500384",,,"1","1","2311",3/8/1951 0:00:00,1,"15","15504","JG",,"006","  ",,,,"0","1",1,,
"1500385",,,"1","1","2311",3/8/1951 0:00:00,1,"15","15504","JG",,"006","  ",,,,"0","1",1,,
"1500386",,,"1","1","2311",2/12/1948 0:00:00,1,"15","15504","JG",,"006","  ",,,,,,1,,
"1500387",,,"1","1","2311",3/8/1951 0:00:00,1,"15","15504","JG",,"006","  ",,,,"0","1",1,,
"1500388",,,"1","1","1107",2/26/1948 0:00:00,1,"15","15504","JG",,"006","  ",,,,"0","1",1,,
"1500389",,,"1","1","2311",2/12/1948 0:00:00,1,"15","15504","JG",,"006","  ",,,,"0","9",1,,
"1500390",,,"1","1","2311",3/8/1951 0:00:00,1,"15","15504","JG",,"006","  ",,,,"0","1",1,,
"1500391",,,"1","1","2311",2/12/1948 0:00:00,1,"15","15504","JG",,"007","  ",,,,"0","9",1,,
"1500392",,,"1","1","2311",9/16/1948 0:00:00,1,"15","15504","JG",,"007","  ",,,,"0","9",1,,
"1500393",,,"1","1","1107",1/13/1950 0:00:00,1,"15","15504","JG",,"007","  ",,,,"0","1",1,,
"1500394",,,"1","1","1107",2/15/1950 0:00:00,1,"15","15504","JG",,"007","  ",,,,"0","1",1,,
"1500395",,,"1","1","3725",7/24/1951 0:00:00,1,"15","15504","JG",,"007","  ",,,,"0","1",1,,
"1500396",,,"1","1","1107",2/26/1948 0:00:00,1,"15","15504","JG",,"008","  ",,,,"0","1",1,,
"1500397",,,"1","1","3566",3/20/1948 0:00:00,1,"15","15504","JG",,"008","  ",,,,"0","1",1,,
"1500398",,,"1","1","1107",2/25/1949 0:00:00,1,"15","15504","JG",,"008","  ",,,,"0","1",1,,
"1500399",,,"1","1","1107",2/25/1949 0:00:00,1,"15","15504","JG",,"008","  ",,,,"0","1",1,,
"1500400",,,"1","1","2311",11/16/1948 0:00:00,1,"15","15504","JG",,"008","  ",,,,"0","9",1,,
"1500401",,,"1","1","2311",11/16/1948 0:00:00,1,"15","15504","JG",,"008","  ",,,,"0","9",1,,
"1500402",,,"1","1","2311",4/14/1948 0:00:00,1,"15","15504","JG",,"009","  ",,,,"0","1",1,,
"1500403",,,"1","1","2311",11/16/1948 0:00:00,1,"15","15504","JG",,"009","  ",,,,"0","9",1,,
"1500404",,,"1","1","2311",3/14/1949 0:00:00,1,"15","15504","JG",,"009","  ",,,,"0","9",1,,
"1500405",,,"1","1","1107",2/25/1949 0:00:00,1,"15","15504","JG",,"010","  ",,,,"0","1",1,,
"1500406",,,"1","1","2311",6/23/1948 0:00:00,1,"15","15504","JG",,"010","  ",,,,"0","9",1,,
"1500407",,,"1","1","1107",3/23/1949 0:00:00,1,"15","15504","JG",,"010","  ",,,,"0","1",1,,
"1500408",,,"1","1","2311",1/17/1949 0:00:00,1,"15","15504","JG",,"010","  ",,,,"0","9",1,,
"1500409",,,"1","1","1107",3/23/1949 0:00:00,1,"15","15504","JG",,"011","  ",,,,"0","1",1,,
"1500410",,,"1","1","3725",7/24/1951 0:00:00,1,"15","15504","JG",,"011","  ",,,,"0","5",1,,
"1500411",,,"1","1","1107",2/25/1949 0:00:00,1,"15","15504","JG",,"011","  ",,,,"0","5",1,,
"1500412",,,"1","1","2311",3/8/1951 0:00:00,1,"15","15504","JG",,"011","  ",,,,"0","1",1,,
"1500413",,,"1","1","2311",3/8/1951 0:00:00,1,"15","15504","JG",,"011","  ",,,,"0","1",1,,
"1500414",,,"1","1","1107",2/15/1950 0:00:00,1,"15","15504","JG",,"011","  ",,,,"0","1",1,,
"1500415",,,"1","1","1107",2/15/1950 0:00:00,1,"15","15504","JG",,"011","  ",,,,"0","1",1,,
"1500416",,,"1","1","2311",9/16/1948 0:00:00,1,"15","15504","JG",,"013","  ",,,,"0","9",1,,
"1500417",,,"1","1","1107",2/26/1948 0:00:00,1,"15","15504","JG",,"015","  ",,,,"0","1",1,,
"1500418",,,"1","1","1107",2/25/1949 0:00:00,1,"15","15504","JG",,"015","  ",,,,"0","1",1,,
"1500419",,,"1","1","3725",8/8/1951 0:00:00,1,"15","15504","JG",,"016","  ",,,,"0","1",1,,
"1500420",,,"1","1","3725",1/5/1950 0:00:00,1,"15","15504","JG",,"017","  ",,,,"0","1",1,,
"1500421",,,"1","1","3725",1/5/1950 0:00:00,1,"15","15504","JG",,"017","  ",,,,"0","1",1,,
"1500422",,,"1","1","1107",2/15/1950 0:00:00,1,"15","15502",,,,"  ",,,,"0","1",1,,
"1500423",,,"1","1","1107",2/15/1950 0:00:00,1,"15","15504","JG",,"017","  ",,,,"0","1",1,,
"1500424",,,"1","1","3725",8/8/1951 0:00:00,1,"15","15504","JG",,"017","  ",,,,"0","1",1,,
"1500425",,,"1","1","3725",1/31/1950 0:00:00,1,"15","15504","JG",,"017","  ",,,,"0","1",1,,
"1500426",,,"1","1","3725",1/5/1950 0:00:00,1,"15","15504","JG",,"017","  ",,,,"0","1",1,,
"1500427",,,"1","1","3725",10/25/1950 0:00:00,1,"15","15504","JG",,"017","  ",,,,"0","1",1,,
"1500428",,,"1","1","3725",7/24/1951 0:00:00,1,"15","15504","JG",,"018","  ",,,,"1","5",1,,
"1500429",,,"1","1","3725",8/8/1951 0:00:00,1,"15","15504","JG",,"018","  ",,,,"0","5",1,,
"1500430",,,"1","1","3725",7/24/1951 0:00:00,1,"15","15504","JG",,"018","  ",,,,"0","1",1,,
"1500431",,,"1","1","3725",1/31/1950 0:00:00,1,"15","15504","JG",,"018","  ",,,,"0","1",1,,
"1500432",,,"1","1","3725",1/31/1950 0:00:00,1,"15","15504","JG",,"018","  ",,,,"0","1",1,,
"1500433",,,"1","1","3725",10/25/1950 0:00:00,1,"15","15504","JG",,"018","  ",,,,"0","1",1,,
"1500434",,,"1","1","3725",10/17/1950 0:00:00,1,"15","15504","JG",,"018","  ",,,,"0","1",1,,
"1500435",,,"1","1","3728",3/23/1949 0:00:00,1,"15","15504","JG",,"019","  ",,,,"0","7",1,,
"1500436",,,"1","1","3725",8/8/1951 0:00:00,1,"15","15504","JG",,"019","  ",,,,"0","7",1,,
"1500437",,,"1","1","3566",3/20/1948 0:00:00,1,"15","15504","JG",,"020","  ",,,,"0","1",1,,
"1500438",,,"1","1","3601",2/23/1949 0:00:00,1,"15","15504","JG",,"020","  ",,,,"0","1",1,,
"1500439",,,"1","1","1526",12/18/1950 0:00:00,1,"15","15504","JG",,"020","  ",,,,"0","1",1,,
"1500440",,,"1","1","3566",10/28/1948 0:00:00,1,"15","15504","JG",,"021","  ",,,,"0","1",1,,
"1500441",,,"1","1","2311",11/16/1948 0:00:00,1,"15","15504","JG",,"021","  ",,,,"0","9",1,,
"1500442",,,"1","1","3725",7/24/1951 0:00:00,1,"15","15504","JG",,"021","  ",,,,"0","1",1,,
"1500443",,,"1","1","3725",7/24/1951 0:00:00,1,"15","15504","JG",,"021","  ",,,,"0","1",1,,
"1500444",,,"1","1","3566",8/22/1949 0:00:00,1,"15","15504","JG",,"021","  ",,,,"0","1",1,,
"1500445",,,"1","1","3566",8/22/1949 0:00:00,1,"15","15504","JG",,"021","  ",,,,"0","1",1,,
"1500446",,,"1","1","3566",8/22/1949 0:00:00,1,"15","15504","JG",,"021","  ",,,,"0","1",1,,
"1500447",,,"1","1","3725",7/24/1951 0:00:00,1,"15","15504","JG",,"021","  ",,,,"0","1",1,,
"1500448",,,"1","1","3725",7/24/1951 0:00:00,1,"15","15504","JG",,"021","  ",,,,"0","1",1,,
"1500449",,,"1","1","1114",2/1/1950 0:00:00,1,"15","15504","JG",,"021","  ",,,,"0","5",1,,
"1500450",,,"1","1","1114",2/1/1950 0:00:00,1,"15","15504","JG",,"021","  ",,,,"0","1",1,,
"1500451",,,"1","1","4832",11/23/1951 0:00:00,1,"15","15504","JG",,"021","  ",,,,"0","9",1,,
"1500452",,,"1","1","3725",8/8/1951 0:00:00,1,"15","15504","JG",,"021","  ",,,,"0","1",1,,
"1500453",,,"1","1","3725",10/17/1950 0:00:00,1,"15","15504","JG",,"022","  ",,,,"0","1",1,,
"1500454",,,"1","1","3601",11/28/1949 0:00:00,1,"15","15504","JG",,"023","  ",,,,"0","1",1,,
"1500455",,,"1","1","3601",12/7/1949 0:00:00,1,"15","15504","JG",,"023","  ",,,,"0","1",1,,
"1500456",,,"1","1","3725",7/24/1951 0:00:00,1,"15","15504","JG",,"024","  ",,,,"0","1",1,,
"1500457",,,"1","1","3601",11/28/1949 0:00:00,1,"15","15002","GORE",,"030","  ",,,,"1","2",1,,
"1500458",,,"1","1","3725",7/24/1951 0:00:00,1,"15","15504","JG",,"024","  ",,,,"0","1",1,,
"1500459",,,"1","1","1801",7/6/1964 0:00:00,1,"15","15504","JG",,"025","  ",,,,"0","1",1,,
"1500460",,,"1","1","1801",7/6/1964 0:00:00,1,"15","15504","JG",,"025","  ",,,,"0","1",1,,
"1500461",,,"1","1","1801",9/21/1964 0:00:00,1,"15","15002","GORE",,"025","  ",,,,"0","1",1,,
"1500464",,,"1","1","3601",12/7/1949 0:00:00,1,"15","15002","LI",,,"  ",,,,"0","1",1,,
"1500465",,,"1","1","3601",5/15/1951 0:00:00,1,"15","15002","LI",,,"  ",,,,"0","1",1,,
