"Hole_Id","Bore_Hole_ID","WELL_ID","Diameter","Depth_from","Depth_to","HOLE_DEPTH_UOM","HOLE_DIAMETER_UOM"
1003299024,1003265762,"7149355",5.87,34.00,240.00,"ft","inch"
1003299066,1003265810,"7149356",6.00,0.00,31.00,"ft","inch"
1003299067,1003265810,"7149356",6.12,31.00,133.00,"ft","inch"
1003299148,1003265812,"7149357",6.00,0.00,66.00,"ft","inch"
1003299149,1003265812,"7149357",5.87,66.00,120.00,"ft","inch"
1003299190,1003265814,"7149358",6.00,0.00,66.00,"ft","inch"
1003299191,1003265814,"7149358",5.87,66.00,120.00,"ft","inch"
1003299350,1003265818,"7149360",6.00,0.00,20.00,"ft","inch"
1003299351,1003265818,"7149360",6.25,20.00,100.00,"ft","inch"
1003299437,1003265820,"7149361",6.00,0.00,220.00,"ft","inch"
1003299514,1003265822,"7149362",6.00,0.00,38.00,"ft","inch"
1003299515,1003265822,"7149362",6.25,38.00,120.00,"ft","inch"
1003299560,1003265824,"7149363",6.00,0.00,240.00,"ft","inch"
1003299671,1003265889,"7149364",6.00,0.00,49.00,"ft","inch"
1003299672,1003265889,"7149364",5.87,49.00,150.00,"ft","inch"
1003299712,1003265901,"7149365",6.00,0.00,58.00,"ft","inch"
1003299713,1003265901,"7149365",6.12,58.00,115.00,"ft","inch"
1003299799,1003265903,"7149366",,,,"ft","inch"
1003299844,1003265905,"7149367",6.00,0.00,20.00,"ft","inch"
1003299845,1003265905,"7149367",5.87,20.00,180.00,"ft","inch"
1003300013,1003265958,"7149370",6.00,0.00,198.00,"ft","inch"
1003300014,1003265958,"7149370",5.93,198.00,240.00,"ft","inch"
1003300285,1003265960,"7149371",6.00,0.00,140.00,"ft","inch"
1003300366,1003266006,"7149373",6.00,0.00,140.00,"ft","inch"
1003303039,1003268979,"7149391",21.23,0.00,6.00,"m","cm"
1003303040,1003268979,"7149391",15.55,6.00,24.30,"m","cm"
1003303140,1003268985,"7149394",21.23,0.00,6.00,"m","cm"
1003322205,1003268985,"7149394",15.55,6.00,30.40,"m","cm"
1003307902,1003268987,"7149395",,,,"m","cm"
1007041399,1007041397,"7149451",,,10.70,"m","cm"
1007041408,1007041406,"7149451",,,8.30,"m","cm"
1007041417,1007041415,"7149451",,,,"m","cm"
1007041426,1007041424,"7149451",,,4.74,"m","cm"
1007041435,1007041433,"7149451",,,5.20,"m","cm"
1007041444,1007041442,"7149451",,,4.90,"m","cm"
1007041453,1007041451,"7149451",,,,"m","cm"
1007041462,1007041460,"7149451",,,,"m","cm"
1007041471,1007041469,"7149451",,,,"m","cm"
1007041480,1007041478,"7149451",,,4.60,"m","cm"
1007041489,1007041487,"7149451",,,,"m","cm"
1007041498,1007041496,"7149451",,,,"m","cm"
1007041507,1007041505,"7149451",,,,"m","cm"
1007041516,1007041514,"7149451",,,,"m","cm"
1007041525,1007041523,"7149451",,,,"m","cm"
1007041534,1007041532,"7149451",,,,"m","cm"
1007041543,1007041541,"7149451",,,,"m","cm"
1007041552,1007041550,"7149451",,,,"m","cm"
1007041561,1007041559,"7149451",,,,"m","cm"
1007041570,1007041568,"7149451",,,,"m","cm"
1007041578,1003269177,"7149451",10.92,0.00,1.83,"m","cm"
1004566402,1004566400,"7149495",5.71,,6.10,"m","cm"
1004566411,1004566409,"7149495",5.71,,6.10,"m","cm"
1004566420,1004566418,"7149495",5.71,,6.10,"m","cm"
1004566429,1004566427,"7149495",5.71,,6.10,"m","cm"
1004566438,1004566436,"7149495",5.71,,6.10,"m","cm"
1004566447,1004566445,"7149495",5.71,,6.10,"m","cm"
1004566457,1003269409,"7149495",8.25,0.00,2.13,"m","cm"
1004566458,1003269409,"7149495",5.71,2.13,9.14,"m","cm"
1004566688,1004566686,"7149497",8.25,,6.10,"m","cm"
1004566697,1004566695,"7149497",8.25,,6.10,"m","cm"
1004566706,1004566704,"7149497",8.25,,6.10,"m","cm"
1004566715,1004566713,"7149497",8.25,,6.10,"m","cm"
1004566724,1004566722,"7149497",8.25,,6.10,"m","cm"
1004566735,1003269413,"7149497",8.25,0.00,6.10,"m","cm"
1003313194,1003269419,"7149500",8.25,0.00,6.10,"m","cm"
1003313211,1003269421,"7149501",10.92,0.00,8.84,"m","cm"
1003313284,1003269423,"7149502",8.25,0.00,8.84,"m","cm"
1003313339,1003269452,"7149503",10.92,0.00,8.82,"m","cm"
1003313763,1003269494,"7149516",8.25,0.00,4.27,"m","cm"
1003313814,1003269496,"7149517",8.25,0.00,4.88,"m","cm"
1003313828,1003269498,"7149518",8.25,0.00,4.88,"m","cm"
1003313841,1003269500,"7149519",20.32,0.00,7.93,"m","cm"
1003313927,1003269502,"7149520",20.32,0.00,7.93,"m","cm"
1003313955,1003269504,"7149521",20.32,0.00,6.10,"m","cm"
1003313983,1003269506,"7149522",20.32,0.00,6.71,"m","cm"
1004567379,1004567377,"7149563",2.25,,13.50,"m","cm"
1004567388,1004567386,"7149563",2.25,,14.00,"m","cm"
1004567397,1004567395,"7149563",2.25,,13.50,"m","cm"
1004567406,1004567404,"7149563",2.25,,20.00,"m","cm"
1004567416,1003269736,"7149563",2.25,0.00,16.00,"m","cm"
1003296932,1003277406,"7149662",,,,"ft","inch"
1003298124,1003279864,"7149725",15.86,0.00,13.33,"m","cm"
1003298125,1003279864,"7149725",15.55,13.33,37.88,"m","cm"
1003298151,1003279866,"7149726",15.86,0.00,12.73,"m","cm"
1003298152,1003279866,"7149726",15.55,12.73,92.42,"m","cm"
1003298233,1003279872,"7149729",15.86,0.00,6.66,"m","cm"
1003298234,1003279872,"7149729",15.55,6.66,100.00,"m","cm"
1003315385,1003296033,"7150117",9.75,0.00,23.00,"ft","inch"
1003315386,1003296033,"7150117",6.00,23.00,280.00,"ft","inch"
1003315429,1003296075,"7150118",9.75,0.00,20.00,"ft","inch"
1003315430,1003296075,"7150118",6.00,20.00,380.00,"ft","inch"
1003315472,1003296077,"7150119",9.75,0.00,67.00,"ft","inch"
1003315473,1003296077,"7150119",6.00,67.00,120.00,"ft","inch"
1003315553,1003296081,"7150121",9.75,0.00,20.00,"ft","inch"
1003315554,1003296081,"7150121",6.00,20.00,380.00,"ft","inch"
1003315971,1003296194,"7150138",6.00,0.00,50.00,"ft","inch"
1003315972,1003296194,"7150138",6.12,50.00,161.00,"ft","inch"
1003316013,1003296196,"7150139",6.00,0.00,103.00,"ft","inch"
1003316055,1003296198,"7150140",6.00,0.00,20.00,"ft","inch"
1003316056,1003296198,"7150140",6.12,20.00,280.00,"ft","inch"
1003316098,1003296200,"7150141",6.00,0.00,20.00,"ft","inch"
1003316099,1003296200,"7150141",5.93,20.00,280.00,"ft","inch"
1003316262,1003296208,"7150145",6.00,0.00,58.00,"ft","inch"
1003316263,1003296208,"7150145",5.93,58.00,122.00,"ft","inch"
1003316344,1003296238,"7150147",6.00,0.00,20.00,"ft","inch"
1003316345,1003296238,"7150147",5.87,20.00,250.00,"ft","inch"
1003316865,1003297257,"7150197",5.20,0.00,7.62,"m","cm"
1003320392,1003306208,"7150285",10.92,0.00,7.62,"m","cm"
1003320407,1003306210,"7150286",10.92,0.00,5.18,"m","cm"
1003320477,1003306212,"7150287",10.92,0.00,6.10,"m","cm"
1003320489,1003306214,"7150288",10.92,0.00,4.57,"m","cm"
1003324673,1003307067,"7150363",20.32,0.00,1.83,"m","cm"
1003324685,1003307170,"7150364",20.32,0.00,1.83,"m","cm"
1003324695,1003307201,"7150365",1.83,0.00,1.83,"m","cm"
1003324707,1003307203,"7150366",20.32,0.00,1.83,"m","cm"
1003324720,1003307205,"7150367",8.25,0.00,4.88,"m","cm"
1003324733,1003307207,"7150368",8.25,0.00,4.88,"m","cm"
1003324746,1003307209,"7150369",10.92,0.00,5.79,"m","cm"
1003324791,1003307211,"7150370",10.92,0.00,5.79,"m","cm"
1003324805,1003307213,"7150371",10.92,0.00,5.79,"m","cm"
1003324819,1003307215,"7150372",10.92,0.00,5.79,"m","cm"
1003324871,1003307217,"7150373",11.43,0.00,3.35,"m","cm"
1003324872,1003307217,"7150373",7.62,3.35,10.67,"m","cm"
1003324886,1003307219,"7150374",8.25,0.00,2.74,"m","cm"
1003324887,1003307219,"7150374",5.71,2.74,10.67,"m","cm"
1003324901,1003307221,"7150375",8.25,0.00,1.22,"m","cm"
1003324902,1003307221,"7150375",5.71,1.22,4.57,"m","cm"
1003325146,1003307223,"7150376",8.25,0.00,1.22,"m","cm"
1003325147,1003307223,"7150376",5.71,1.22,4.57,"m","cm"
1003325541,1003308970,"7150396",8.25,0.00,1.52,"m","cm"
1003325542,1003308970,"7150396",5.71,1.52,4.88,"m","cm"
1003325594,1003308972,"7150397",8.25,0.00,1.83,"m","cm"
1003325595,1003308972,"7150397",5.71,1.83,4.80,"m","cm"
1003325643,1003308974,"7150398",8.25,0.00,3.05,"m","cm"
1003325644,1003308974,"7150398",5.71,3.05,5.49,"m","cm"
1003328130,1003309319,"7150458",15.24,6.25,39.65,"m","cm"
1003328131,1003309319,"7150458",14.60,39.65,40.56,"m","cm"
1003328170,1003309321,"7150459",,,,"m","cm"
1003328211,1003309323,"7150460",14.92,19.67,28.06,"m","cm"
1003328251,1003309325,"7150461",15.24,6.10,25.01,"m","cm"
1003328292,1003309327,"7150462",15.24,17.69,34.16,"m","cm"
1003333491,1003309331,"7150464",,,,"m","cm"
1003333529,1003309423,"7150465",,,,"m","cm"
1003333569,1003309439,"7150466",15.08,24.01,73.20,"m","cm"
1003333570,1003309439,"7150466",14.60,73.20,73.51,"m","cm"
1003333608,1003309441,"7150467",14.93,6.10,28.06,"m","cm"
1004565473,1004565471,"7150478",,,8.54,"m","cm"
1004565482,1004565480,"7150478",,,5.18,"m","cm"
1004565491,1004565489,"7150478",,,4.57,"m","cm"
1004565500,1004565498,"7150478",,,4.57,"m","cm"
1004565509,1004565507,"7150478",,,6.10,"m","cm"
1004565518,1004565516,"7150478",,,4.27,"m","cm"
1003333742,1003309898,"7150482",15.24,0.00,3.04,"m","cm"
1003342906,1003315264,"7150544",,,,"ft","inch"
1003363961,1003330458,"7150611",20.00,0.00,12.00,"m","cm"
1003490452,1003490450,"7150611",20.00,,11.08,"m","cm"
1003490461,1003490459,"7150611",20.00,,11.79,"m","cm"
1003490470,1003490468,"7150611",20.00,,10.34,"m","cm"
1003490479,1003490477,"7150611",20.00,,10.57,"m","cm"
1003490488,1003490486,"7150611",20.00,,9.68,"m","cm"
1003490497,1003490495,"7150611",20.00,,10.19,"m","cm"
1003490506,1003490504,"7150611",20.00,,10.57,"m","cm"
1003344506,1003330462,"7150613",5.60,0.00,4.25,"m","cm"
1003344534,1003330464,"7150614",5.60,0.00,3.40,"m","cm"
1003344570,1003330466,"7150615",5.70,0.00,5.60,"m","cm"
1003344583,1003330468,"7150616",5.70,0.00,4.00,"m","cm"
1003349974,1003331122,"7150705",,,,"m","cm"
1003350051,1003331128,"7150708",5.70,0.00,3.40,"m","cm"
1003350066,1003331130,"7150709",20.00,0.00,6.00,"m","cm"
1003350161,1003331146,"7150717",48.00,0.00,6.50,"m","inch"
1003350573,1003331210,"7150749",5.08,0.00,73.40,"m","cm"
1003350725,1003331222,"7150755",21.23,0.00,9.10,"m","cm"
1003350726,1003331222,"7150755",15.55,9.10,36.50,"m","cm"
1003353528,1003331232,"7150760",21.23,0.00,6.00,"m","cm"
1003353529,1003331232,"7150760",15.55,6.00,36.50,"m","cm"
1003353565,1003331234,"7150761",21.23,0.00,6.00,"m","cm"
1003353566,1003331234,"7150761",15.55,6.00,73.40,"m","cm"
1003333451,1003331260,"7150774",20.95,,13.72,"m","cm"
1003354064,1003331262,"7150775",,,,"m","cm"
1003354102,1003331264,"7150776",15.55,5.99,10.70,"m","cm"
1003354138,1003331266,"7150777",,,,"ft","inch"
1003354149,1003331268,"7150778",,20.00,6.50,"ft","inch"
1003354163,1003331270,"7150779",6.12,29.60,45.00,"ft","inch"
1003354199,1003331272,"7150780",,,,"ft","inch"
1003355381,1003331274,"7150781",,,,"ft","inch"
1003355766,1003331276,"7150782",,,,"ft","inch"
1003356482,1003331914,"7150879",27.28,0.00,9.30,"m","cm"
1003356483,1003331914,"7150879",15.55,9.30,46.50,"m","cm"
1003356740,1003331926,"7150885",9.87,0.00,48.50,"ft","inch"
1003356741,1003331926,"7150885",6.12,48.50,161.00,"ft","inch"
1003364576,1003332068,"7150956",7.50,0.00,1.00,"m","cm"
1003364577,1003332068,"7150956",5.70,1.00,5.49,"m","cm"
1003364620,1003332072,"7150958",5.70,0.00,7.30,"m","cm"
1003364643,1003332074,"7150959",7.50,0.00,0.35,"m","cm"
1003364644,1003332074,"7150959",5.70,0.35,2.04,"m","cm"
1003364666,1003332076,"7150960",22.00,0.00,0.95,"m","cm"
1003364667,1003332076,"7150960",9.00,0.95,6.40,"m","cm"
1003364679,1003332078,"7150961",7.50,0.00,3.70,"m","cm"
1003364680,1003332078,"7150961",5.70,3.70,4.90,"m","cm"
1003404243,1003332395,"7151015",20.32,0.00,10.60,"m","cm"
1003404244,1003332395,"7151015",15.86,0.00,10.00,"m","cm"
1003404245,1003332395,"7151015",15.55,10.60,36.36,"m","cm"
1003405904,1003332879,"7151046",,,,"ft","inch"
1003422651,1003334776,"7151310",25.40,0.00,84.00,"ft","inch"
1003422692,1003334778,"7151311",25.40,0.00,22.00,"ft","inch"
1003423452,1003334796,"7151320",25.40,0.00,28.00,"ft","inch"
1003423701,1003334808,"7151326",25.40,0.00,22.00,"ft","inch"
1003424008,1003334818,"7151331",25.40,0.00,22.00,"ft","inch"
1003425413,1003337183,"7151371",,,,"ft","inch"
1003426304,1003337209,"7151384",9.75,0.00,20.00,"ft","inch"
1003426305,1003337209,"7151384",6.00,20.00,480.00,"ft","inch"
1003426389,1003337213,"7151386",9.75,0.00,77.50,"ft","inch"
1003426390,1003337213,"7151386",6.00,77.50,379.00,"ft","inch"
1003427484,1003337251,"7151396",10.00,0.00,22.00,"ft","inch"
1003427485,1003337251,"7151396",6.12,22.00,108.00,"ft","inch"
1003427980,1003337261,"7151401",6.00,0.00,38.00,"ft","inch"
1003427981,1003337261,"7151401",5.81,38.00,145.00,"ft","inch"
1003428103,1003337263,"7151402",6.00,0.00,49.00,"ft","inch"
1003428104,1003337263,"7151402",6.06,49.00,120.00,"ft","inch"
1003428236,1003337267,"7151404",6.00,0.00,198.00,"ft","inch"
1003428237,1003337267,"7151404",6.12,198.00,240.00,"ft","inch"
1003428280,1003337269,"7151405",6.00,0.00,27.00,"ft","inch"
1003428281,1003337269,"7151405",6.06,27.00,180.00,"ft","inch"
1003428606,1003337271,"7151406",6.00,0.00,280.00,"ft","inch"
1003428776,1003337277,"7151409",6.00,0.00,280.00,"ft","inch"
1003428859,1003337279,"7151410",6.00,0.00,200.00,"ft","inch"
1003428895,1003337281,"7151411",6.00,0.00,28.00,"ft","inch"
1003428896,1003337281,"7151411",5.93,28.00,120.00,"ft","inch"
1003428978,1003337283,"7151412",6.00,0.00,77.00,"ft","inch"
1003429646,1003337295,"7151418",6.00,0.00,38.00,"ft","inch"
1003429647,1003337295,"7151418",6.12,38.00,164.00,"ft","inch"
1003429689,1003337297,"7151419",6.00,0.00,300.00,"ft","inch"
1003429773,1003337301,"7151421",6.00,0.00,58.00,"ft","inch"
1003429774,1003337301,"7151421",5.75,58.00,160.00,"ft","inch"
1003429816,1003337303,"7151422",6.00,0.00,47.00,"ft","inch"
1003429817,1003337303,"7151422",6.12,47.00,205.00,"ft","inch"
1003429862,1003337305,"7151423",6.00,0.00,40.00,"ft","inch"
1003429863,1003337305,"7151423",6.12,40.00,81.00,"ft","inch"
1003430067,1003337309,"7151425",6.00,0.00,40.00,"ft","inch"
1003430068,1003337309,"7151425",6.12,40.00,161.00,"ft","inch"
1003430109,1003337311,"7151426",6.00,0.00,162.00,"ft","inch"
1003430149,1003337313,"7151427",6.00,0.00,27.00,"ft","inch"
1003430150,1003337313,"7151427",6.12,27.00,226.00,"ft","inch"
1003430223,1003337317,"7151429",6.00,0.00,43.00,"ft","inch"
1003430224,1003337317,"7151429",6.12,43.00,140.00,"ft","inch"
1003430266,1003337319,"7151430",6.00,0.00,58.00,"ft","inch"
1003430267,1003337319,"7151430",5.87,58.00,140.00,"ft","inch"
1003430309,1003337321,"7151431",6.00,0.00,160.00,"ft","inch"
1003430350,1003337323,"7151432",6.00,0.00,140.00,"ft","inch"
1003430390,1003337325,"7151433",6.00,0.00,40.00,"ft","inch"
1003430391,1003337325,"7151433",6.12,40.00,120.00,"ft","inch"
1003430474,1003337329,"7151435",,,,"ft","inch"
1003430552,1003337333,"7151437",6.00,0.00,60.00,"ft","inch"
1003430553,1003337333,"7151437",6.12,60.00,180.00,"ft","inch"
1003430638,1003337337,"7151439",6.00,0.00,150.00,"ft","inch"
1003430677,1003337339,"7151440",6.00,0.00,150.00,"ft","inch"
1003430716,1003337341,"7151441",6.00,0.00,124.00,"ft","inch"
1003430756,1003337343,"7151442",6.00,0.00,160.00,"ft","inch"
1003430914,1003337353,"7151447",,,,"ft","inch"
1003430945,1003337359,"7151450",,,,"ft","inch"
1003440796,1003337403,"7151472",15.86,0.00,6.09,"m","cm"
1003440797,1003337403,"7151472",15.23,6.09,35.05,"m","cm"
1003440975,1003337405,"7151473",15.86,0.00,6.09,"m","cm"
1003440976,1003337405,"7151473",15.23,6.09,35.05,"m","cm"
1003441030,1003337407,"7151474",15.86,0.00,4.87,"m","cm"
1003441031,1003337407,"7151474",15.23,4.87,35.05,"m","cm"
1003441043,1003337409,"7151475",,,,"m","cm"
1003441094,1003337411,"7151476",,,,"m","cm"
1003441282,1003337413,"7151477",15.86,0.00,6.40,"m","cm"
1003441283,1003337413,"7151477",15.25,6.40,144.16,"m","cm"
1003441284,1003337413,"7151477",14.07,144.16,145.99,"m","cm"
1003441321,1003337415,"7151478",15.65,60.95,83.81,"m","cm"
1003441349,1003337417,"7151479",15.86,0.00,27.43,"m","cm"
1003441350,1003337417,"7151479",15.07,27.43,37.18,"m","cm"
1003441418,1003337419,"7151480",15.86,0.00,13.10,"m","cm"
1003441419,1003337419,"7151480",15.07,13.10,53.33,"m","cm"
1003442890,1003337429,"7151485",15.86,0.00,16.15,"m","cm"
1003442891,1003337429,"7151485",15.23,16.15,79.24,"m","cm"
1003442919,1003337431,"7151486",15.86,0.00,10.36,"m","cm"
1003442920,1003337431,"7151486",15.23,10.36,83.20,"m","cm"
1003442949,1003337433,"7151487",15.86,0.00,14.32,"m","cm"
1003442950,1003337433,"7151487",15.23,14.32,22.85,"m","cm"
1003442979,1003337435,"7151488",15.86,0.00,6.40,"m","cm"
1003442980,1003337435,"7151488",15.23,6.40,45.10,"m","cm"
1003443016,1003337437,"7151489",15.86,0.00,13.10,"m","cm"
1003443017,1003337437,"7151489",15.23,13.10,83.20,"m","cm"
1003447623,1003337439,"7151490",15.86,0.00,21.84,"m","cm"
1003447624,1003337439,"7151490",15.23,21.94,45.10,"m","cm"
1003447649,1003337441,"7151491",,,,"m","cm"
1003447667,1003337445,"7151493",,,,"m","cm"
1003447679,1003337447,"7151494",15.86,0.00,19.81,"m","cm"
1003447680,1003337447,"7151494",15.55,19.81,37.48,"m","cm"
1003447755,1003337451,"7151496",15.86,0.00,19.81,"m","cm"
1003447756,1003337451,"7151496",15.23,19.81,67.96,"m","cm"
1003447790,1003337453,"7151497",15.86,0.00,23.16,"m","cm"
1003447791,1003337453,"7151497",15.55,23.16,67.96,"m","cm"
1003447869,1003337457,"7151499",15.86,0.00,24.07,"m","cm"
1003447870,1003337457,"7151499",15.55,24.07,45.10,"m","cm"
1003447907,1003337459,"7151500",15.86,0.00,8.83,"m","cm"
1003447908,1003337459,"7151500",15.55,8.83,70.40,"m","cm"
1003451543,1003337461,"7151501",15.86,0.00,16.45,"m","cm"
1003451544,1003337461,"7151501",15.55,16.45,98.44,"m","cm"
1003451625,1003337465,"7151503",15.86,0.00,21.94,"m","cm"
1003451626,1003337465,"7151503",15.55,21.94,52.72,"m","cm"
1003451674,1003337467,"7151504",15.86,0.00,6.40,"m","cm"
1003451675,1003337467,"7151504",15.55,6.40,60.34,"m","cm"
1003451782,1003337469,"7151505",15.86,0.00,18.59,"m","cm"
1003451783,1003337469,"7151505",15.23,18.59,152.39,"m","cm"
1003451814,1003337471,"7151506",,,,"m","cm"
1003451824,1003337473,"7151507",,,,"m","cm"
1003340778,1003337548,"7151538",,,,"ft","inch"
1003340791,1003337599,"7151543",5.70,0.00,3.80,"m","cm"
1003348260,1003337601,"7151544",6.00,0.00,150.00,"ft","inch"
1003452867,1003337653,"7151551",,,,"m","cm"
1003452971,1003337657,"7151553",20.00,0.00,6.40,"m","cm"
1003452972,1003337657,"7151553",10.00,6.40,12.10,"m","cm"
1003600541,1003600539,"7151736",20.00,,6.10,"m","cm"
1003600550,1003600548,"7151736",20.00,,5.30,"m","cm"
1003600559,1003600557,"7151736",20.00,,5.70,"m","cm"
1003600568,1003600566,"7151736",20.00,,4.60,"m","cm"
1003600577,1003600575,"7151736",20.00,,5.90,"m","cm"
1003600586,1003600584,"7151736",20.00,,5.60,"m","cm"
1003600595,1003600593,"7151736",20.00,,6.00,"m","cm"
1003600604,1003600602,"7151736",20.00,,4.60,"m","cm"
1003600613,1003600611,"7151736",20.00,,9.10,"m","cm"
1003600622,1003600620,"7151736",20.00,,6.20,"m","cm"
1003600631,1003600629,"7151736",20.00,,5.10,"m","cm"
1003600640,1003600638,"7151736",,,,,
1003600650,1003338579,"7151736",20.00,0.00,9.45,"m","cm"
1003603233,1003603231,"7151736",20.00,,9.90,"m","cm"
1003603242,1003603240,"7151736",20.00,,7.60,"m","cm"
1003603251,1003603249,"7151736",20.00,,10.20,"m","cm"
1003603260,1003603258,"7151736",20.00,,11.70,"m","cm"
1003603269,1003603267,"7151736",20.00,,9.70,"m","cm"
1003603278,1003603276,"7151736",20.00,,5.30,"m","cm"
1003603287,1003603285,"7151736",20.00,,8.40,"m","cm"
1003603296,1003603294,"7151736",20.00,,9.10,"m","cm"
1003603305,1003603303,"7151736",20.00,,9.10,"m","cm"
1003603314,1003603312,"7151736",20.00,,11.70,"m","cm"
1003600659,1003600657,"7151737",20.00,,7.70,"m","cm"
1003600668,1003600666,"7151737",20.00,,5.50,"m","cm"
1003600677,1003600675,"7151737",20.00,,7.90,"m","cm"
1003600686,1003600684,"7151737",20.00,,7.60,"m","cm"
1003600699,1003338581,"7151737",20.00,0.00,8.00,"m","cm"
1003600708,1003600706,"7151738",20.00,,8.20,"m","cm"
1003600717,1003600715,"7151738",20.00,,8.20,"m","cm"
1003600726,1003600724,"7151738",20.00,,7.60,"m","cm"
1003600735,1003600733,"7151738",20.00,,7.60,"m","cm"
1003600744,1003600742,"7151738",20.00,,7.60,"m","cm"
1003600753,1003600751,"7151738",20.00,,5.10,"m","cm"
1003600762,1003600760,"7151738",20.00,,7.60,"m","cm"
1003600771,1003600769,"7151738",20.00,,7.60,"m","cm"
1003600780,1003600778,"7151738",20.00,,7.60,"m","cm"
1003600789,1003600787,"7151738",20.00,,4.50,"m","cm"
1003600801,1003338583,"7151738",20.00,0.00,9.70,"m","cm"
1003603323,1003603321,"7151738",20.00,,7.60,"m","cm"
1003603332,1003603330,"7151738",20.00,,7.00,"m","cm"
1003603341,1003603339,"7151738",20.00,,9.10,"m","cm"
1003603350,1003603348,"7151738",20.00,,7.60,"m","cm"
1003603359,1003603357,"7151738",20.00,,9.70,"m","cm"
1003603368,1003603366,"7151738",20.00,,8.20,"m","cm"
1003603377,1003603375,"7151738",20.00,,7.60,"m","cm"
1003603386,1003603384,"7151738",20.00,,8.80,"m","cm"
1003603395,1003603393,"7151738",20.00,,7.90,"m","cm"
1003603404,1003603402,"7151738",20.00,,5.10,"m","cm"
1003603413,1003603411,"7151738",20.00,,7.60,"m","cm"
1003600835,1003600833,"7151740",20.10,,3.30,"m","cm"
1003600845,1003338587,"7151740",20.00,0.00,1.60,"m","cm"
1003600846,1003338587,"7151740",10.00,1.60,4.80,"m","cm"
1003478981,1003338591,"7151742",7.50,0.00,1.88,"m","cm"
1003478982,1003338591,"7151742",5.70,1.88,7.85,"m","cm"
1003478995,1003338593,"7151743",,,,"ft","inch"
1003602293,1003602291,"7151895",8.25,,6.10,"m","cm"
1003602302,1003602300,"7151895",8.25,,6.10,"m","cm"
1003602311,1003602309,"7151895",8.25,,6.10,"m","cm"
1003602320,1003602318,"7151895",8.25,,6.10,"m","cm"
1003602329,1003602327,"7151895",5.71,,2.74,"m","cm"
1003602338,1003602336,"7151895",5.71,,2.74,"m","cm"
1003602349,1003339570,"7151895",8.25,0.00,6.10,"m","cm"
1003602363,1003339572,"7151896",11.43,0.00,3.35,"m","cm"
